visibility,altitude,date,TDB,eclipse_type
not_visible,-19.407064782381045,2251-12-28,2543582.300555562,Penumbral
not_visible,-22.917775643221074,2252-06-22,2543759.4398834636,Partial
not_visible,-23.679339728476165,2252-12-16,2543936.26294392,Partial
not_visible,-58.36568842744755,2253-06-12,2544114.1230183435,Total
visible,2.9048296661331774,2253-12-05,2544290.4138640165,Total
visible,16.671523096808592,2254-06-02,2544468.600432629,Partial
visible,34.129399323522755,2254-11-25,2544644.871492766,Partial
not_visible,-48.48708895643058,2255-04-22,2544793.1083754916,Penumbral
visible,25.954592030511378,2255-05-22,2544822.7730575437,Penumbral
not_visible,-34.46405416362047,2255-10-16,2544970.128030523,Penumbral
visible,27.65220089769389,2255-11-15,2544999.517051127,Penumbral
not_visible,-52.2992266685425,2256-04-10,2545147.146547233,Partial
visible,54.14055336014636,2256-10-05,2545324.7063670047,Partial
not_visible,-9.916542194323608,2257-03-30,2545501.4421284446,Total
not_visible,-17.26419364381289,2257-09-24,2545679.0191276646,Total
not_visible,-10.99208625563477,2258-03-20,2545856.0071522654,Partial
not_visible,-32.62281539870567,2258-09-13,2546033.0693419566,Partial
not_visible,-35.79170748206049,2259-02-08,2546181.2442055536,Penumbral
visible,52.022465032502275,2259-03-10,2546210.680455529,Penumbral
visible,17.15674221543173,2259-08-04,2546357.584689106,Penumbral
not_visible,-46.523963862287694,2259-09-02,2546387.116620877,Penumbral
visible,65.96063574571015,2260-01-29,2546535.7050895533,Partial
not_visible,-36.68457148299851,2260-07-23,2546712.053560709,Total
visible,41.8773334050709,2261-01-17,2546889.861155957,Total
visible,26.00393927797738,2261-07-13,2547066.7335250126,Total
visible,52.84329220368241,2262-01-06,2547243.822895147,Partial
not_visible,-50.48986447296911,2262-06-03,2547392.0977589204,Penumbral
not_visible,-23.509715024805363,2262-07-02,2547421.4385246444,Penumbral
not_visible,-23.17209708790597,2262-11-26,2547568.296460277,Penumbral
visible,30.02339396309953,2262-12-26,2547597.905511414,Penumbral
not_visible,-6.2290639515017645,2263-05-23,2547746.4905366707,Partial
visible,44.48870621953432,2263-11-16,2547922.827906085,Partial
visible,17.729266080388477,2264-05-12,2548100.5894668344,Total
visible,21.055907207550554,2264-11-04,2548277.494990501,Total
visible,23.62773372509599,2265-05-01,2548454.610092208,Partial
not_visible,-28.236899181694106,2265-10-25,2548632.1034333524,Partial
not_visible,-26.047914209248976,2266-03-21,2548779.372443305,Penumbral
visible,18.85640138541604,2266-04-20,2548808.8473893683,Penumbral
visible,23.39631416361112,2266-09-15,2548956.858069691,Penumbral
visible,11.626772489325502,2266-10-14,2548986.47428049,Penumbral
not_visible,-1.9835798678062198,2267-03-11,2549133.9841696317,Partial
visible,16.55328208586047,2267-09-04,2549310.877058031,Partial
visible,49.216237235722446,2268-02-29,2549488.6495887893,Total
not_visible,-12.92153722030692,2268-08-23,2549664.982508105,Total
not_visible,-36.71431719517623,2269-02-17,2549843.1744864616,Partial
not_visible,-32.23620447893242,2269-08-12,2550019.3830382465,Partial
visible,59.55037448538613,2270-01-08,2550167.6363289235,Penumbral
visible,23.497672753503938,2270-07-04,2550344.752550178,Partial
visible,51.204871680001595,2270-12-28,2550521.599074794,Partial
not_visible,-25.330023462128633,2271-06-23,2550699.4296731935,Total
visible,65.88627816691317,2271-12-17,2550875.763062937,Total
visible,2.192211732093182,2272-06-12,2551053.8913568994,Partial
not_visible,-27.857894979715876,2272-12-05,2551230.2308996273,Partial
not_visible,-28.82200399741609,2273-05-02,2551378.397098235,Penumbral
not_visible,-38.1818595458746,2273-06-01,2551408.051111341,Penumbral
visible,13.867359798491533,2273-10-26,2551555.4720643167,Penumbral
visible,32.67813380166771,2273-11-25,2551584.876298048,Penumbral
not_visible,-12.13762518167024,2274-04-21,2551732.45066186,Partial
not_visible,-15.720589871522154,2274-10-16,2551910.0334095154,Partial
visible,36.95675879243504,2275-04-11,2552086.769509651,Total
not_visible,-31.122441004396894,2275-10-05,2552264.3222732437,Total
not_visible,-33.537862853622315,2276-03-30,2552441.351440081,Partial
not_visible,-27.47330467640855,2276-09-23,2552618.3578953524,Partial
visible,40.91938846857535,2277-02-19,2552766.6036124155,Penumbral
not_visible,-16.709208741824895,2277-03-20,2552796.0309998267,Penumbral
visible,13.491965232687887,2277-08-14,2552942.875886215,Penumbral
not_visible,-18.413356986689546,2277-09-12,2552972.409492654,Penumbral
not_visible,-12.636216252253579,2278-02-08,2553121.0549470517,Partial
not_visible,-40.87513798531432,2278-08-03,2553297.359472307,Total
not_visible,-31.309935682131044,2279-01-28,2553475.198378188,Total
not_visible,-34.55623095880109,2279-07-24,2553652.045194453,Total
not_visible,-25.43579309646757,2280-01-17,2553829.1593647185,Partial
not_visible,-31.701194127099736,2280-06-13,2553977.4014595817,Penumbral
visible,25.009222954410514,2280-07-13,2554006.7448407966,Penumbral
visible,62.79958363246462,2280-12-07,2554153.6476443363,Penumbral
not_visible,-25.06736215636038,2281-01-05,2554183.2546727024,Penumbral
visible,22.964414079088368,2281-06-03,2554331.7796357432,Partial
not_visible,-29.497648341528336,2281-11-26,2554508.185525379,Partial
visible,8.15508775799339,2282-05-23,2554685.869910326,Total
visible,39.189202352565815,2282-11-16,2554862.8493357277,Total
visible,2.142426973812309,2283-05-12,2555039.900894174,Partial
visible,7.656769652213149,2283-11-05,2555217.4435250945,Partial
visible,44.929984013323505,2284-04-01,2555364.7091292622,Penumbral
not_visible,-61.60983126838147,2284-04-30,2555394.160865194,Penumbral
not_visible,-45.77405849917045,2284-09-25,2555542.1524373805,Penumbral
visible,49.670892677249704,2284-10-25,2555571.7927238694,Penumbral
not_visible,-35.46599953336776,2285-03-21,2555719.3340929854,Partial
not_visible,-50.22974940429048,2285-09-14,2555896.162073929,Partial
not_visible,-7.685877243479129,2286-03-11,2556074.003181358,Total
not_visible,-51.421003068615825,2286-09-03,2556250.276301891,Total
visible,17.31508648734871,2287-03-01,2556428.520825276,Partial
visible,37.51475339241455,2287-08-24,2556604.691029067,Partial
visible,12.922722400984044,2288-01-19,2556752.971867078,Penumbral
visible,58.61158200417807,2288-02-18,2556782.7416297873,Penumbral
not_visible,-40.698784120931506,2288-07-14,2556930.06352341,Partial
not_visible,-41.92825574756899,2288-08-12,2556959.3440575753,Penumbral
visible,21.75904891022034,2289-01-07,2557106.9381222236,Partial
visible,25.100577866819577,2289-07-04,2557284.733599652,Total
not_visible,-18.914640840748834,2289-12-27,2557461.115526519,Total
not_visible,-69.35514414456367,2290-06-23,2557639.178903613,Partial
visible,49.96366101338201,2290-12-17,2557815.594135643,Partial
visible,27.717692795941044,2291-05-14,2557963.680806387,Penumbral
not_visible,-52.08577237385889,2291-06-12,2557993.3247432653,Penumbral
visible,45.817321151044524,2291-11-07,2558140.820614067,Penumbral
not_visible,-28.07672920961931,2291-12-06,2558170.2396751866,Penumbral
visible,30.717480857538384,2292-05-02,2558317.7505710023,Partial
not_visible,-14.29641565452148,2292-10-26,2558495.364864491,Partial
not_visible,-43.299172228291276,2293-04-21,2558672.09265715,Total
visible,50.04025587366206,2293-10-16,2558849.6307344777,Total
visible,40.24710402641085,2294-04-11,2559026.6917952537,Partial
visible,48.748946179508614,2294-10-05,2559203.6516232807,Partial
visible,6.113607367095455,2295-03-02,2559351.9590866314,Penumbral
not_visible,-27.170392780274533,2295-03-31,2559381.376971718,Penumbral
not_visible,-56.309287193860435,2295-08-25,2559528.1715428317,Penumbral
visible,47.82976591304719,2295-09-24,2559557.7083480745,Penumbral
not_visible,-12.910153961842752,2296-02-19,2559706.399968712,Partial
visible,32.51210168392783,2296-08-14,2559882.6687332396,Partial
visible,24.84418541708273,2297-02-08,2560060.5319594285,Total
not_visible,-41.60960193632689,2297-08-03,2560237.359112465,Total
visible,17.021067247051363,2298-01-27,2560414.4939055997,Partial
not_visible,-36.33070615335026,2298-07-24,2560592.0515520945,Partial
visible,2.7600360829107053,2298-12-18,2560739.0025352426,Penumbral
visible,49.639865940683826,2299-01-17,2560768.6044831593,Penumbral
not_visible,-41.57814152453807,2299-06-14,2560917.0631839526,Partial
visible,37.49135260551079,2299-12-08,2561093.547980512,Partial
not_visible,-62.518891359640605,2300-06-03,2561271.1444830736,Total
not_visible,-29.11087958135549,2300-11-27,2561448.2086955486,Total
not_visible,-69.28422701666608,2301-05-23,2561625.1869637924,Partial
visible,55.44142059159329,2301-11-17,2561802.788885451,Partial
not_visible,-26.314046670650356,2302-04-13,2561950.0415815115,Penumbral
not_visible,-10.678800767508998,2302-05-12,2561979.470728255,Penumbral
visible,0.15894978097586665,2302-10-07,2562127.451067002,Penumbral
not_visible,-26.418507833268983,2302-11-06,2562157.115532672,Penumbral
visible,42.603958144095635,2303-04-03,2562304.6803000835,Partial
not_visible,-2.5195650231248172,2303-09-26,2562481.4519915194,Partial
not_visible,-31.945455647520472,2304-03-22,2562659.351844007,Total
visible,26.74046668975054,2304-09-15,2562835.5756559465,Total
visible,29.544267056470517,2305-03-12,2563013.8621777226,Partial
not_visible,-16.458333820900872,2305-09-04,2563190.0040250714,Partial
not_visible,-25.237225644391962,2306-01-30,2563338.30555181,Penumbral
not_visible,-22.660557363274318,2306-03-01,2563368.0714100976,Penumbral
not_visible,-39.38541535175163,2306-07-26,2563515.3759831437,Penumbral
visible,35.87708713578543,2306-08-25,2563544.662011723,Penumbral
not_visible,-26.255434746153206,2307-01-19,2563692.277207286,Partial
not_visible,-32.760972706997485,2307-07-16,2563870.0359455273,Total
visible,13.835749953320306,2308-01-08,2564046.46969299,Total
not_visible,-16.27496675160811,2308-07-04,2564224.4637125256,Total
visible,14.856286897213305,2308-12-28,2564400.9593850235,Partial
visible,14.386788787421244,2309-06-24,2564578.5955903498,Penumbral
not_visible,-28.885189890229817,2309-11-18,2564726.1742254524,Penumbral
visible,52.516958610135276,2309-12-18,2564755.6059971065,Penumbral
not_visible,-36.0389347998058,2310-05-14,2564903.046105313,Partial
visible,65.87546138556051,2310-11-08,2565080.7008542405,Partial
not_visible,-24.868401661623555,2311-05-03,2565257.4111663844,Total
visible,9.702724049950016,2311-10-28,2565434.944605451,Total
not_visible,-25.26773996516986,2312-04-22,2565612.0257716374,Partial
visible,5.168271592790317,2312-10-16,2565788.9523133086,Partial
not_visible,-39.14731860913367,2313-03-13,2565937.3095180304,Penumbral
visible,41.35181095199337,2313-04-12,2565966.716978784,Penumbral
not_visible,-1.7991875273884455,2313-09-05,2566113.472458655,Penumbral
not_visible,-13.822538657104404,2313-10-05,2566143.0140150604,Penumbral
visible,54.772077743249625,2314-03-03,2566291.740803707,Partial
not_visible,-11.785766805236326,2314-08-26,2566467.981672793,Partial
visible,36.438172737211666,2315-02-20,2566645.8630286697,Total
visible,32.34851691611314,2315-08-16,2566822.6739054415,Total
visible,48.57504510386634,2316-02-09,2566999.8280325183,Partial
not_visible,-42.370516154299565,2316-08-04,2567177.358508008,Partial
not_visible,-11.957950621406713,2316-12-29,2567324.3602203964,Penumbral
visible,16.885104246973135,2317-01-28,2567353.954114858,Penumbral
not_visible,-48.080517033120174,2317-06-25,2567502.3443801026,Partial
visible,26.607461453275093,2317-12-19,2567678.9133333815,Partial
not_visible,-28.36589850751827,2318-06-14,2567856.417117724,Total
visible,44.06800502352588,2318-12-09,2568033.570802575,Total
not_visible,-13.50520683479012,2319-06-03,2568210.471020048,Partial
not_visible,-24.471184161353058,2319-11-28,2568388.1378773893,Partial
not_visible,-34.44200849545513,2320-04-23,2568535.3684076313,Penumbral
visible,23.048527913359475,2320-05-23,2568564.776489324,Penumbral
visible,53.34401632212577,2320-10-18,2568712.756000147,Penumbral
visible,9.685091591462152,2320-11-16,2568742.443675949,Penumbral
not_visible,-21.247348676142494,2321-04-13,2568890.0205047214,Partial
visible,50.99207240978125,2321-10-07,2569066.748993516,Partial
visible,42.88414273458485,2322-04-03,2569244.6942407666,Total
visible,20.535603432452202,2322-09-26,2569420.8818497946,Total
not_visible,-50.75841085326022,2323-03-23,2569599.196972625,Partial
not_visible,-38.35790726224985,2323-09-15,2569775.321584073,Partial
visible,52.15820753348203,2324-02-11,2569923.63711028,Penumbral
not_visible,-19.15541611026256,2324-03-11,2569953.395423156,Penumbral
visible,29.690793668246997,2324-08-06,2570100.6887533492,Penumbral
not_visible,-10.467740062586609,2324-09-04,2570129.9833434294,Penumbral
visible,49.3374026957015,2325-01-30,2570277.615821935,Partial
not_visible,-49.0224811874514,2325-07-26,2570455.337792765,Total
visible,51.86013577361835,2326-01-19,2570631.8253365564,Total
visible,26.722789035796453,2326-07-16,2570809.746348136,Total
not_visible,-18.86549265676093,2327-01-08,2570986.326572501,Partial
visible,9.757387299369796,2327-07-05,2571163.864226497,Penumbral
visible,34.12924229182997,2327-11-30,2571311.5317977057,Penumbral
visible,10.574838153229575,2327-12-29,2571340.9746428607,Penumbral
not_visible,-48.26661667388424,2328-05-24,2571488.337923368,Partial
not_visible,-9.533404307328338,2328-11-18,2571666.041378761,Partial
visible,29.597122987110463,2329-05-14,2571842.7264862256,Total
not_visible,-30.386645670610147,2329-11-07,2572020.262851258,Total
not_visible,-39.53735396246365,2330-05-03,2572197.356304603,Partial
not_visible,-34.813148568667636,2330-10-27,2572374.2589399368,Partial
visible,41.061841621707394,2331-03-25,2572522.6543421177,Penumbral
not_visible,-31.491920168882103,2331-04-23,2572552.051434988,Penumbral
visible,41.77325517821891,2331-09-17,2572698.7788030338,Penumbral
not_visible,-28.257995088203312,2331-10-16,2572728.326324265,Penumbral
not_visible,-26.71287049740081,2332-03-13,2572877.0753539945,Partial
not_visible,-46.32980628026389,2332-09-05,2573053.2995140427,Partial
not_visible,-41.31434877665587,2333-03-02,2573231.187775571,Total
not_visible,-14.824310210177163,2333-08-26,2573407.9927815977,Total
not_visible,-33.59361022605573,2334-02-19,2573585.15850904,Partial
visible,31.050796839608704,2334-08-16,2573762.6665458684,Partial
visible,69.59869060234423,2335-01-10,2573909.719420279,Penumbral
not_visible,-28.227633401852454,2335-02-08,2573939.3022694658,Penumbral
visible,18.87384786945619,2335-07-07,2574087.622123427,Penumbral
not_visible,-24.139691452936596,2335-12-30,2574264.2814993165,Partial
visible,24.53226909022265,2336-06-25,2574441.685546891,Total
visible,20.840778866794146,2336-12-19,2574618.936710532,Total
visible,23.685710922738135,2337-06-14,2574795.752244422,Total
visible,22.308367316036964,2337-12-08,2574973.490162213,Partial
visible,33.16638394621764,2338-05-05,2575120.691639804,Penumbral
not_visible,-47.020703852322434,2338-06-03,2575150.080142943,Penumbral
not_visible,-20.577815723439876,2338-10-29,2575298.06602315,Penumbral
visible,61.38859007520529,2338-11-28,2575327.7759400345,Penumbral
not_visible,-38.129500451142334,2339-04-24,2575475.3560240576,Partial
not_visible,-19.754654143002025,2339-10-18,2575652.0516216415,Partial
not_visible,-24.700414610595875,2340-04-13,2575830.031415952,Total
not_visible,-44.55861596821719,2340-10-06,2576006.1943565714,Total
visible,11.022862578704046,2341-04-03,2576184.5256521697,Partial
visible,45.11393864092754,2341-09-26,2576360.6452866565,Partial
visible,9.837262327848189,2342-02-21,2576508.965093617,Penumbral
visible,46.64290397729545,2342-03-23,2576538.714026476,Penumbral
not_visible,-19.391554295858132,2342-08-17,2576686.003574552,Penumbral
not_visible,-40.48908428671099,2342-09-15,2576715.3085419214,Penumbral
visible,15.214926593778458,2343-02-10,2576862.952507896,Partial
visible,25.419408869909304,2343-08-07,2577040.64013864,Partial
not_visible,-30.38116542431704,2344-01-30,2577217.179615927,Total
not_visible,-28.758917698817644,2344-07-26,2577395.028438068,Total
visible,66.9569306496481,2345-01-19,2577571.6936000385,Partial
not_visible,-57.11254676158012,2345-07-15,2577749.132589807,Penumbral
visible,32.745938414069116,2345-12-10,2577896.892305332,Penumbral
not_visible,-16.537518020025882,2346-01-08,2577926.3435426382,Penumbral
visible,18.632313117440415,2346-06-05,2578073.6272576456,Partial
not_visible,-4.168940071112654,2346-11-29,2578251.386071134,Partial
not_visible,-34.10799168388752,2347-05-25,2578428.03717721,Total
visible,47.294351172759974,2347-11-19,2578605.5867608264,Total
visible,29.34291589576413,2348-05-14,2578782.6813807893,Partial
visible,41.2918913691479,2348-11-07,2578959.572481623,Partial
not_visible,-12.669820765583301,2349-04-04,2579107.992947357,Penumbral
not_visible,-33.18686135649763,2349-05-03,2579137.3801333476,Penumbral
not_visible,-32.68356639592396,2349-09-27,2579284.091968387,Penumbral
visible,54.72472790833208,2349-10-27,2579313.646122431,Penumbral
not_visible,-19.73817851393679,2350-03-24,2579462.4048050153,Partial
visible,37.439691326609406,2350-09-17,2579638.6214290597,Partial
visible,10.992730682797422,2351-03-14,2579816.5087685846,Total
not_visible,-43.93161744026018,2351-09-06,2579993.3143391004,Total
visible,7.271515902477067,2352-03-01,2580170.4855891857,Partial
not_visible,-10.477518415580167,2352-08-26,2580347.976832299,Partial
not_visible,-14.738089387458176,2353-01-20,2580495.079457492,Penumbral
visible,52.2042419179396,2353-02-19,2580524.6484859735,Penumbral
visible,3.869443318130548,2353-07-17,2580672.89950924,Penumbral
visible,60.56589766914645,2354-01-10,2580849.649928681,Partial
not_visible,-11.1425848528653,2354-07-06,2581026.9540889566,Total
not_visible,-20.894617591897315,2354-12-30,2581204.303747477,Total
not_visible,-32.99781458974171,2355-06-25,2581381.0321328267,Total
visible,46.55351603907909,2355-12-20,2581558.8449119967,Partial
not_visible,-24.36236291004389,2356-05-15,2581706.010224303,Penumbral
not_visible,-38.97360773428813,2356-06-13,2581735.381482137,Penumbral
not_visible,-9.852775175946508,2356-11-08,2581883.381803998,Penumbral
not_visible,-18.406585912337295,2356-12-08,2581913.111478189,Penumbral
visible,32.12354048115087,2357-05-05,2582060.685898447,Partial
not_visible,-16.52720789648478,2357-10-28,2582237.3619363005,Partial
not_visible,-36.94691453917547,2358-04-24,2582415.3623064323,Total
visible,20.780617341467007,2358-10-18,2582591.513562018,Total
visible,22.361541345309067,2359-04-14,2582769.8472567163,Partial
not_visible,-1.9539112034558848,2359-10-07,2582945.974765902,Partial
not_visible,-38.024432370428435,2360-03-03,2583094.2879400537,Penumbral
not_visible,-20.718672362979394,2360-04-02,2583124.024830363,Penumbral
not_visible,-46.82489973897825,2360-08-27,2583271.320785448,Penumbral
visible,44.75122707811262,2360-09-26,2583300.638764417,Penumbral
not_visible,-34.823725945785185,2361-02-20,2583448.2868606127,Partial
not_visible,-2.8630194784494853,2361-08-17,2583625.943500605,Partial
visible,24.120723093013005,2362-02-10,2583802.532916841,Total
not_visible,-53.51082175806706,2362-08-06,2583980.3105185926,Total
not_visible,-11.462719951620048,2363-01-30,2584157.0606275764,Partial
not_visible,-31.77683460298368,2363-07-26,2584334.399984066,Partial
not_visible,-23.958440250483807,2363-12-21,2584482.2558800457,Penumbral
visible,67.79740402649274,2364-01-20,2584511.713213892,Penumbral
not_visible,-3.435894590422645,2364-06-15,2584658.914729092,Penumbral
visible,71.28141234310891,2364-12-10,2584836.733491898,Partial
not_visible,-47.46984206389834,2365-06-04,2585013.346221754,Total
visible,24.52444353328,2365-11-29,2585190.9146312634,Total
not_visible,-24.43046446476447,2366-05-25,2585368.0035310127,Total
visible,28.757894358257804,2366-11-18,2585544.8910096777,Partial
not_visible,-44.994468257408776,2367-04-15,2585693.32558777,Penumbral
visible,30.796289075396345,2367-05-15,2585722.7038735636,Penumbral
not_visible,-8.26592118019213,2367-10-08,2585869.4115031217,Penumbral
visible,4.287401366377434,2367-11-07,2585898.9724969575,Penumbral
visible,42.12651050477709,2368-04-04,2586047.7260144167,Partial
visible,3.4412111386638427,2368-09-27,2586223.949497067,Partial
visible,35.594422299739364,2369-03-24,2586401.8223573114,Total
visible,40.1006657190089,2369-09-17,2586578.640356112,Total
visible,43.35905386521235,2370-03-13,2586755.8075136147,Partial
not_visible,-49.447044688131946,2370-09-06,2586933.289809488,Partial
not_visible,-0.053407096080746425,2371-01-31,2587080.4387044148,Penumbral
visible,0.523351604743308,2371-03-02,2587109.990995635,Penumbral
not_visible,-63.317068820890135,2371-07-28,2587258.174608848,Penumbral
visible,36.98443769787952,2371-08-27,2587287.7157795113,Penumbral
not_visible,-0.3150018683423402,2372-01-21,2587435.019233014,Partial
not_visible,-70.29190861509528,2372-07-16,2587612.2211351115,Partial
visible,65.50035700336566,2373-01-10,2587789.671875779,Total
not_visible,-57.69072735100517,2373-07-05,2587966.3117389823,Total
not_visible,-26.212641217788086,2373-12-30,2588144.2016751426,Partial
not_visible,-51.072276605608614,2374-05-26,2588291.32582639,Penumbral
visible,22.878334640856213,2374-06-25,2588320.6816358916,Partial
visible,11.319253623752452,2374-12-19,2588498.4498764495,Penumbral
not_visible,-25.227622538171314,2375-05-16,2588646.011915458,Partial
visible,63.23583381460182,2375-11-09,2588822.678140518,Partial
visible,31.491023978760406,2376-05-05,2589000.6874014363,Total
visible,39.01084667066571,2376-10-28,2589176.8395508053,Total
not_visible,-58.798133595330604,2377-04-24,2589355.1629528888,Partial
not_visible,-29.612382772111832,2377-10-17,2589531.3097865996,Partial
visible,35.76565674373544,2378-03-15,2589679.60581894,Penumbral
not_visible,-43.365995084225084,2378-04-13,2589709.329979898,Penumbral
visible,35.290982037696,2378-09-08,2589856.6415714766,Penumbral
not_visible,-1.2894643740249412,2378-10-07,2589885.9738133396,Penumbral
visible,41.0970675816654,2379-03-04,2590033.6170360683,Partial
not_visible,-58.54246791492714,2379-08-28,2590211.2486877698,Partial
visible,31.42302277913007,2380-02-21,2590387.8831036263,Total
visible,20.917536935260134,2380-08-17,2590565.5945278057,Total
not_visible,-5.3167134042936,2381-02-09,2590742.4246256594,Partial
visible,30.14023640082771,2381-08-06,2590919.6698621013,Partial
visible,55.69536964054799,2382-01-01,2591067.620894219,Penumbral
not_visible,-16.54219142126335,2382-01-30,2591097.081323376,Penumbral
not_visible,-72.91309361588618,2382-06-26,2591244.200826935,Penumbral
not_visible,-12.560327111986753,2382-12-21,2591422.0837633577,Partial
visible,21.083954238408282,2383-06-16,2591598.6523027006,Total
not_visible,-26.047252818820564,2383-12-10,2591776.246961209,Total
not_visible,-53.93938290674498,2384-06-04,2591953.3208736232,Total
not_visible,-29.1654269435314,2384-11-28,2592130.2159729684,Partial
visible,29.725240107596843,2385-04-26,2592278.652159868,Penumbral
not_visible,-29.00934757482165,2385-05-25,2592308.0228626174,Penumbral
visible,58.54800904501169,2385-10-19,2592454.7373037436,Penumbral
not_visible,-23.71966353230528,2385-11-17,2592484.3047986757,Penumbral
not_visible,-27.981713755676743,2386-04-15,2592633.0416165073,Partial
not_visible,-37.28190509028382,2386-10-08,2592809.2824385436,Partial
not_visible,-45.42388317887425,2387-04-04,2592987.130413993,Total
not_visible,-2.151373621200484,2387-09-28,2593163.9700611522,Total
not_visible,-39.73038360099781,2388-03-23,2593341.125147886,Partial
visible,33.13663160715365,2388-09-17,2593518.6064182566,Partial
visible,53.65440705440054,2389-02-11,2593665.795853299,Penumbral
not_visible,-34.11516447390509,2389-03-12,2593695.329544425,Penumbral
not_visible,-15.756529179110563,2389-08-07,2593843.4517406374,Penumbral
not_visible,-17.452215249455627,2389-09-06,2593873.010438854,Penumbral
not_visible,-12.451857622774936,2390-01-31,2594020.387163742,Partial
not_visible,-8.315677409559923,2390-07-27,2594197.4893855215,Partial
not_visible,-4.5008225693278225,2391-01-21,2594375.0393360946,Total
visible,13.291431760269734,2391-07-17,2594551.5922106984,Total
visible,36.85310824455392,2392-01-11,2594729.5582501246,Partial
not_visible,-18.64331102003284,2392-07-05,2594905.981347459,Partial
visible,62.64524663592393,2392-12-30,2595083.789780029,Penumbral
not_visible,-49.66465339238027,2393-05-26,2595231.3334729606,Partial
visible,0.21566504350241678,2393-11-19,2595408.000309562,Partial
not_visible,-24.242269825994892,2394-05-16,2595586.006907944,Total
not_visible,-32.549312552740545,2394-11-08,2595762.1722947117,Total
not_visible,-10.332468576207823,2395-05-05,2595940.470661462,Partial
visible,57.497270901750014,2395-10-29,2596116.6511672703,Partial
visible,13.689984368753308,2396-03-25,2596264.917629509,Penumbral
visible,27.1098942998755,2396-04-24,2596294.6275181635,Penumbral
not_visible,-3.012793734050586,2396-09-18,2596441.966243108,Penumbral
not_visible,-28.141963030520984,2396-10-17,2596471.3143378585,Penumbral
visible,9.762477048717003,2397-03-14,2596618.943081309,Partial
visible,18.416377272170845,2397-09-08,2596796.556951428,Partial
not_visible,-43.19109495988606,2398-03-03,2596973.231145333,Total
visible,15.991514789926692,2398-08-28,2597150.8794402108,Total
visible,53.16277738635894,2399-02-21,2597327.7871466493,Partial
not_visible,-1.4253878704011618,2399-08-17,2597504.941236048,Partial
visible,10.533904126270599,2400-01-12,2597652.986632827,Penumbral
visible,0.04077387104249034,2400-02-10,2597682.4474853557,Penumbral
not_visible,-12.363779775904943,2400-07-06,2597829.487037676,Penumbral
not_visible,-18.88345353662616,2400-08-05,2597859.000858582,Penumbral
visible,5.463728889398506,2400-12-31,2598007.4350791317,Partial
not_visible,-12.933864307637512,2401-06-26,2598183.958176667,Total
visible,45.3218530040402,2401-12-21,2598361.5805988987,Total
visible,19.699125694338356,2402-06-16,2598538.6367673655,Total
visible,35.78997821175411,2402-12-10,2598715.544718373,Partial
not_visible,-14.565667711681549,2403-05-07,2598863.971939215,Penumbral
not_visible,-49.659960880640476,2403-06-05,2598893.3368747127,Penumbral
visible,60.59240635982294,2403-11-29,2599069.642830015,Penumbral
not_visible,-41.49017770928991,2404-04-25,2599218.349212183,Partial
visible,49.11166842932806,2404-10-19,2599394.621692952,Partial
not_visible,-17.367911844908505,2405-04-14,2599572.4309158553,Total
not_visible,-34.08090971233007,2405-10-08,2599749.305476997,Total
not_visible,-13.309198446508578,2406-04-03,2599926.4371183948,Partial
visible,9.82252134546412,2406-09-28,2600103.9263763605,Partial
not_visible,-35.37576031756498,2407-02-22,2600251.150734796,Penumbral
visible,44.08486850453718,2407-03-24,2600280.663746608,Penumbral
visible,36.96426178735209,2407-08-19,2600428.729333431,Penumbral
not_visible,-42.82538136780264,2407-09-17,2600458.307883037,Penumbral
visible,60.71601014742567,2408-02-12,2600605.7531563723,Partial
visible,31.63918391433529,2408-08-07,2600782.758962493,Partial
not_visible,-7.965792374919064,2409-01-31,2600960.405968486,Total
visible,10.859623175045916,2409-07-27,2601136.874328854,Total
visible,28.796713191408205,2410-01-21,2601314.914401735,Partial
not_visible,-64.60628053516977,2410-07-16,2601491.281886951,Partial
not_visible,-19.906697788523147,2411-01-10,2601669.1306902887,Penumbral
visible,22.65893678109454,2411-06-07,2601816.6512107183,Partial
not_visible,-6.500604796152736,2411-07-06,2601845.932394053,Penumbral
not_visible,-17.930797081475088,2411-11-30,2601993.328001243,Partial
not_visible,-53.1695713093608,2412-05-26,2602171.321785597,Total
visible,25.696030547055333,2412-11-19,2602347.510664745,Total
visible,25.792629103632354,2413-05-16,2602525.7732989946,Partial
not_visible,-0.7801516800553396,2413-11-08,2602701.9981552516,Total
not_visible,-0.394202852419958,2414-05-05,2602879.9195432,Penumbral
not_visible,-40.98171133389582,2414-09-29,2603027.2948662015,Penumbral
visible,59.51593686633783,2414-10-29,2603056.659566499,Penumbral
not_visible,-48.932592109163444,2415-03-25,2603204.264271894,Partial
visible,23.225278835948824,2415-09-19,2603381.8687902205,Partial
visible,27.092311207522467,2416-03-14,2603558.573513869,Total
not_visible,-52.100529915807016,2416-09-07,2603736.1683981614,Total
not_visible,-37.0136809821363,2417-03-03,2603913.1451234575,Partial
not_visible,-58.84103839093072,2417-08-27,2604090.216307434,Partial
not_visible,-16.737608477233454,2418-01-22,2604238.351214222,Penumbral
visible,48.13947939627799,2418-02-21,2604267.8099498954,Penumbral
visible,24.220519709025293,2418-07-18,2604414.7738505453,Penumbral
not_visible,-55.96451777297809,2418-08-16,2604444.2823087545,Penumbral
visible,63.138951178236745,2419-01-12,2604592.787034668,Partial
